1.650	131.000	75.06
1.650	132.000	75.34
1.650	133.000	75.60
1.650	134.000	75.85
1.650	135.000	72.73
1.650	136.000	76.39
1.650	137.000	76.64
1.650	138.000	76.89
1.650	139.000	77.17
1.650	140.000	77.42
1.650	141.000	77.66
1.650	142.000	77.91
1.650	143.000	78.18
1.650	144.000	78.42
1.650	145.000	78.66
1.650	146.000	78.90
1.650	147.000	79.15
1.650	148.000	79.38
1.650	149.000	79.61
1.650	150.000	79.84
1.650	151.000	80.08
1.650	152.000	80.30
1.650	153.000	80.52
1.650	154.000	80.74
1.650	155.000	80.96
1.650	156.000	81.17
1.650	157.000	81.37
1.650	158.000	81.57
1.650	159.000	81.76
1.650	160.000	81.95
1.650	161.000	82.14
1.650	162.000	82.31
1.650	163.000	82.48
1.650	164.000	82.64
1.650	165.000	82.80
1.650	166.000	82.95
1.650	167.000	83.09
1.650	168.000	83.22
1.650	169.000	83.34
1.650	170.000	83.45
1.650	171.000	83.56
1.650	172.000	83.65
1.650	173.000	83.73
1.650	174.000	83.81
1.650	175.000	83.87
1.650	176.000	83.92
1.650	177.000	83.96
1.700	90.000	65.32
1.700	91.000	65.23
1.700	92.000	65.17
1.700	93.000	65.22
1.700	94.000	65.25
1.700	95.000	65.32
1.700	96.000	65.47
1.700	97.000	65.68
1.700	98.000	66.03
1.700	99.000	66.38
1.700	100.000	66.79
1.700	101.000	67.27
1.700	102.000	67.84
1.700	103.000	68.36
1.700	104.000	68.87
1.700	105.000	69.36
1.700	106.000	69.76
1.700	107.000	70.10
1.700	108.000	70.38
1.700	109.000	70.59
1.700	110.000	70.77
1.700	111.000	70.91
1.700	112.000	71.06
1.700	113.000	71.20
1.700	114.000	71.33
1.700	115.000	71.50
1.700	116.000	71.66
1.700	117.000	71.83
1.700	118.000	72.01
1.700	119.000	72.23
1.700	120.000	72.43
1.700	121.000	72.65
1.700	122.000	72.90
1.700	123.000	73.13
1.700	124.000	73.37
1.700	125.000	73.62
1.700	126.000	73.87
1.700	127.000	74.12
1.700	128.000	74.38
1.700	129.000	74.63
1.700	130.000	74.90
1.700	131.000	75.16
1.700	132.000	75.41
1.700	133.000	75.67
1.700	134.000	75.93
1.700	135.000	76.18
1.700	136.000	76.43
1.700	137.000	76.68
1.700	138.000	76.93
1.700	139.000	77.17
1.700	140.000	77.41
1.700	141.000	77.64
1.700	142.000	77.88
1.700	143.000	78.11
1.700	144.000	78.34
1.700	145.000	78.56
1.700	146.000	78.78
1.700	147.000	78.99
1.700	148.000	79.20
1.700	149.000	79.41
1.700	150.000	79.62
1.700	151.000	79.81
1.700	152.000	80.01
1.700	153.000	80.20
1.700	154.000	80.38
1.700	155.000	80.57
1.700	156.000	80.74
1.700	157.000	80.91
1.700	158.000	81.07
1.700	159.000	81.23
1.700	160.000	81.39
1.700	161.000	81.53
1.700	162.000	81.68
1.700	163.000	81.81
1.700	164.000	81.94
1.700	165.000	82.07
1.700	166.000	82.18
1.700	167.000	82.29
1.700	168.000	82.39
1.700	169.000	82.48
1.700	170.000	82.57
1.700	171.000	82.65
1.700	172.000	82.72
1.700	173.000	82.78
1.700	174.000	82.84
1.700	175.000	82.89
1.700	176.000	82.92
1.700	177.000	82.95
1.750	90.000	66.61
1.750	91.000	66.53
1.750	92.000	66.43
1.750	93.000	66.36
1.750	94.000	66.33
1.750	95.000	66.35
1.750	96.000	66.41
1.750	97.000	66.50
1.750	98.000	66.69
1.750	99.000	66.89
1.750	100.000	67.11
1.750	101.000	67.37
1.750	102.000	67.63
1.750	103.000	67.92
1.750	104.000	68.17
1.750	105.000	68.41
1.750	106.000	68.63
1.750	107.000	68.83
1.750	108.000	69.01
1.750	109.000	69.18
1.750	110.000	69.34
1.750	111.000	69.49
1.750	112.000	69.65
1.750	113.000	69.83
1.750	114.000	70.00
1.750	115.000	70.18
1.750	116.000	70.37
1.750	117.000	70.59
1.750	118.000	70.80
1.750	119.000	71.02
1.750	120.000	71.25
1.750	121.000	71.49
1.750	122.000	71.73
1.750	123.000	71.98
1.750	124.000	72.23
1.750	125.000	72.49
1.750	126.000	72.75
1.750	127.000	73.02
1.750	128.000	73.28
1.750	129.000	73.54
1.750	130.000	73.80
1.750	131.000	74.05
1.750	132.000	74.32
1.750	133.000	74.57
1.750	134.000	74.82
1.750	135.000	75.07
1.750	136.000	75.32
1.750	137.000	75.56
1.750	138.000	75.80
1.750	139.000	76.04
1.750	140.000	76.27
1.750	141.000	76.50
1.750	142.000	76.72
1.750	143.000	76.94
1.750	144.000	77.16
1.750	145.000	77.37
1.750	146.000	77.58
1.750	147.000	77.78
1.750	148.000	77.98
1.750	149.000	78.17
1.750	150.000	78.36
1.750	151.000	78.54
1.750	152.000	78.72
1.750	153.000	78.89
1.750	154.000	79.06
1.750	155.000	79.22
1.750	156.000	79.38
1.750	157.000	79.53
1.750	158.000	79.68
1.750	159.000	79.82
1.750	160.000	79.95
1.750	161.000	80.08
1.750	162.000	80.20
1.750	163.000	80.32
1.750	164.000	80.43
1.750	165.000	80.54
1.750	166.000	80.64
1.750	167.000	80.73
1.750	168.000	80.81
1.750	169.000	80.89
1.750	170.000	80.97
1.750	171.000	81.03
1.750	172.000	81.09
1.750	173.000	81.15
1.750	174.000	81.19
1.750	175.000	81.23
1.750	176.000	81.26
1.750	177.000	81.29
1.800	90.000	66.63
1.800	91.000	66.43
1.800	92.000	66.25
1.800	93.000	66.11
1.800	94.000	65.99
1.800	95.000	65.90
1.800	96.000	65.88
1.800	97.000	65.87
1.800	98.000	65.89
1.800	99.000	65.93
1.800	100.000	66.01
1.800	101.000	66.10
1.800	102.000	66.20
1.800	103.000	66.32
1.800	104.000	66.44
1.800	105.000	66.56
1.800	106.000	66.68
1.800	107.000	66.80
1.800	108.000	66.93
1.800	109.000	67.07
1.800	110.000	67.22
1.800	111.000	67.37
1.800	112.000	67.54
1.800	113.000	67.71
1.800	114.000	67.89
1.800	115.000	68.09
1.800	116.000	68.31
1.800	117.000	68.52
1.800	118.000	68.74
1.800	119.000	68.98
1.800	120.000	69.22
1.800	121.000	69.46
1.800	122.000	69.73
1.800	123.000	69.98
1.800	124.000	70.24
1.800	125.000	70.50
1.800	126.000	70.77
1.800	127.000	71.03
1.800	128.000	71.29
1.800	129.000	71.55
1.800	130.000	71.82
1.800	131.000	72.08
1.800	132.000	72.34
1.800	133.000	72.59
1.800	134.000	72.84
1.800	135.000	73.09
1.800	136.000	73.33
1.800	137.000	73.57
1.800	138.000	73.82
1.800	139.000	74.05
1.800	140.000	74.28
1.800	141.000	74.50
1.800	142.000	74.72
1.800	143.000	74.93
1.800	144.000	75.14
1.800	145.000	75.35
1.800	146.000	75.55
1.800	147.000	75.74
1.800	148.000	75.93
1.800	149.000	76.12
1.800	150.000	76.30
1.800	151.000	76.48
1.800	152.000	76.65
1.800	153.000	76.81
1.800	154.000	76.97
1.800	155.000	77.12
1.800	156.000	77.27
1.800	157.000	77.41
1.800	158.000	77.55
1.800	159.000	77.68
1.800	160.000	77.81
1.800	161.000	77.92
1.800	162.000	78.04
1.800	163.000	78.15
1.800	164.000	78.25
1.800	165.000	78.35
1.800	166.000	78.44
1.800	167.000	78.52
1.800	168.000	78.60
1.800	169.000	78.67
1.800	170.000	78.74
1.800	171.000	78.80
1.800	172.000	78.85
1.800	173.000	78.90
1.800	174.000	78.94
1.800	175.000	78.97
1.800	176.000	79.00
1.800	177.000	79.03
1.850	90.000	65.53
1.850	91.000	65.26
1.850	92.000	65.00
1.850	93.000	64.78
1.850	94.000	64.60
1.850	95.000	64.43
1.850	96.000	64.30
1.850	97.000	64.19
1.850	98.000	64.11
1.850	99.000	64.06
1.850	100.000	64.02
1.850	101.000	64.01
1.850	102.000	64.02
1.850	103.000	64.05
1.850	104.000	64.09
1.850	105.000	64.15
1.850	106.000	64.22
1.850	107.000	64.31
1.850	108.000	64.41
1.850	109.000	64.52
1.850	110.000	64.65
1.850	111.000	64.80
1.850	112.000	64.96
1.850	113.000	65.14
1.850	114.000	65.32
1.850	115.000	65.51
1.850	116.000	65.72
1.850	117.000	65.95
1.850	118.000	66.17
1.850	119.000	66.41
1.850	120.000	66.66
1.850	121.000	66.90
1.850	122.000	67.16
1.850	123.000	67.42
1.850	124.000	67.68
1.850	125.000	67.94
1.850	126.000	68.20
1.850	127.000	68.47
1.850	128.000	68.73
1.850	129.000	68.99
1.850	130.000	69.25
1.850	131.000	69.51
1.850	132.000	69.77
1.850	133.000	70.02
1.850	134.000	70.27
1.850	135.000	70.51
1.850	136.000	70.76
1.850	137.000	70.99
1.850	138.000	71.23
1.850	139.000	71.46
1.850	140.000	71.68
1.850	141.000	71.90
1.850	142.000	72.12
1.850	143.000	72.33
1.850	144.000	72.53
1.850	145.000	72.74
1.850	146.000	72.94
1.850	147.000	73.13
1.850	148.000	73.31
1.850	149.000	73.49
1.850	150.000	73.67
1.850	151.000	73.84
1.850	152.000	74.00
1.850	153.000	74.16
1.850	154.000	74.31
1.850	155.000	74.46
1.850	156.000	74.61
1.850	157.000	74.74
1.850	158.000	74.87
1.850	159.000	75.00
1.850	160.000	75.12
1.850	161.000	75.24
1.850	162.000	75.34
1.850	163.000	75.45
1.850	164.000	75.55
1.850	165.000	75.64
1.850	166.000	75.72
1.850	167.000	75.80
1.850	168.000	75.88
1.850	169.000	75.95
1.850	170.000	76.01
1.850	171.000	76.06
1.850	172.000	76.12
1.850	173.000	76.16
1.850	174.000	76.20
1.850	175.000	76.23
1.850	176.000	76.26
1.850	177.000	76.28
1.900	90.000	63.64
1.900	91.000	63.31
1.900	92.000	63.01
1.900	93.000	62.73
1.900	94.000	62.48
1.900	95.000	62.26
1.900	96.000	62.06
1.900	97.000	61.89
1.900	98.000	61.75
1.900	99.000	61.63
1.900	100.000	61.54
1.900	101.000	61.48
1.900	102.000	61.43
1.900	103.000	61.41
1.900	104.000	61.41
1.900	105.000	61.43
1.900	106.000	61.47
1.900	107.000	61.54
1.900	108.000	61.62
1.900	109.000	61.72
1.900	110.000	61.84
1.900	111.000	61.97
1.900	112.000	62.12
1.900	113.000	62.29
1.900	114.000	62.47
1.900	115.000	62.66
1.900	116.000	62.87
1.900	117.000	63.09
1.900	118.000	63.32
1.900	119.000	63.55
1.900	120.000	63.79
1.900	121.000	64.03
1.900	122.000	64.28
1.900	123.000	64.54
1.900	124.000	64.79
1.900	125.000	65.05
1.900	126.000	65.30
1.900	127.000	65.56
1.900	128.000	65.82
1.900	129.000	66.08
1.900	130.000	66.33
1.900	131.000	66.58
1.900	132.000	66.83
1.900	133.000	67.08
1.900	134.000	67.33
1.900	135.000	67.57
1.900	136.000	67.80
1.900	137.000	68.04
1.900	138.000	68.26
1.900	139.000	68.49
1.900	140.000	68.23
1.900	141.000	68.93
1.900	142.000	69.14
1.900	143.000	69.34
1.900	144.000	69.54
1.900	145.000	69.74
1.900	146.000	69.93
1.900	147.000	70.12
1.900	148.000	70.31
1.900	149.000	70.48
1.900	150.000	70.65
1.900	151.000	70.82
1.900	152.000	70.98
1.900	153.000	71.13
1.900	154.000	71.28
1.900	155.000	71.43
1.900	156.000	71.57
1.900	157.000	71.70
1.900	158.000	71.83
1.900	159.000	71.95
1.900	160.000	72.07
1.900	161.000	72.18
1.900	162.000	72.28
1.900	163.000	72.38
1.900	164.000	72.48
1.900	165.000	72.57
1.900	166.000	72.65
1.900	167.000	72.73
1.900	168.000	72.80
1.900	169.000	72.86
1.900	170.000	72.92
1.900	171.000	72.98
1.900	172.000	73.03
1.900	173.000	73.07
1.900	174.000	73.11
1.900	175.000	73.14
1.900	176.000	73.17
1.900	177.000	73.19
1.950	90.000	61.25
1.950	91.000	60.89
1.950	92.000	60.56
1.950	93.000	60.25
1.950	94.000	59.96
1.950	95.000	59.70
1.950	96.000	59.47
1.950	97.000	59.26
1.950	98.000	59.08
1.950	99.000	58.93
1.950	100.000	58.81
1.950	101.000	58.71
1.950	102.000	58.64
1.950	103.000	58.59
1.950	104.000	58.57
1.950	105.000	58.57
1.950	106.000	58.59
1.950	107.000	58.64
1.950	108.000	58.70
1.950	109.000	58.79
1.950	110.000	58.90
1.950	111.000	59.03
1.950	112.000	59.18
1.950	113.000	59.34
1.950	114.000	59.51
1.950	115.000	59.70
1.950	116.000	59.90
1.950	117.000	60.11
1.950	118.000	60.33
1.950	119.000	60.55
1.950	120.000	60.78
1.950	121.000	61.02
1.950	122.000	61.26
1.950	123.000	61.50
1.950	124.000	61.75
1.950	125.000	62.00
1.950	126.000	62.25
1.950	127.000	62.50
1.950	128.000	62.74
1.950	129.000	62.99
1.950	130.000	63.24
1.950	131.000	63.49
1.950	132.000	63.73
1.950	133.000	63.97
1.950	134.000	64.20
1.950	135.000	64.44
1.950	136.000	64.67
1.950	137.000	64.89
1.950	138.000	65.12
1.950	139.000	65.33
1.950	140.000	65.55
1.950	141.000	65.76
1.950	142.000	65.96
1.950	143.000	66.16
1.950	144.000	66.36
1.950	145.000	66.55
1.950	146.000	66.74
1.950	147.000	66.92
1.950	148.000	67.09
1.950	149.000	67.26
1.950	150.000	67.43
1.950	151.000	67.59
1.950	152.000	67.75
1.950	153.000	67.90
1.950	154.000	68.04
1.950	155.000	68.18
1.950	156.000	68.32
1.950	157.000	68.45
1.950	158.000	68.57
1.950	159.000	68.69
1.950	160.000	68.80
1.950	161.000	68.91
1.950	162.000	69.02
1.950	163.000	69.11
1.950	164.000	69.20
1.950	165.000	69.29
1.950	166.000	69.37
1.950	167.000	69.44
1.950	168.000	69.51
1.950	169.000	69.58
1.950	170.000	69.64
1.950	171.000	69.69
1.950	172.000	69.74
1.950	173.000	69.78
1.950	174.000	69.81
1.950	175.000	69.84
1.950	176.000	69.87
1.950	177.000	69.89
2.000	90.000	58.59
2.000	91.000	58.21
2.000	92.000	57.86
2.000	93.000	57.53
2.000	94.000	57.22
2.000	95.000	56.95
2.000	96.000	56.70
2.000	97.000	56.47
2.000	98.000	56.28
2.000	99.000	56.11
2.000	100.000	55.97
2.000	101.000	55.85
2.000	102.000	55.77
2.000	103.000	55.71
2.000	104.000	55.67
2.000	105.000	55.66
2.000	106.000	55.67
2.000	107.000	55.71
2.000	108.000	55.77
2.000	109.000	55.86
2.000	110.000	55.96
2.000	111.000	56.08
2.000	112.000	56.21
2.000	113.000	56.37
2.000	114.000	56.54
2.000	115.000	56.71
2.000	116.000	56.91
2.000	117.000	57.11
2.000	118.000	57.31
2.000	119.000	57.53
2.000	120.000	57.75
2.000	121.000	57.98
2.000	122.000	58.21
2.000	123.000	58.44
2.000	124.000	58.68
2.000	125.000	58.92
2.000	126.000	59.15
2.000	127.000	59.39
2.000	128.000	59.63
2.000	129.000	59.87
2.000	130.000	60.11
2.000	131.000	60.34
2.000	132.000	60.57
2.000	133.000	60.80
2.000	134.000	61.03
2.000	135.000	61.25
2.000	136.000	61.47
2.000	137.000	61.69
2.000	138.000	61.91
2.000	139.000	62.12
2.000	140.000	62.32
2.000	141.000	62.52
2.000	142.000	62.72
2.000	143.000	62.92
2.000	144.000	63.11
2.000	145.000	63.29
2.000	146.000	63.47
2.000	147.000	63.65
2.000	148.000	63.82
2.000	149.000	63.98
2.000	150.000	64.14
2.000	151.000	64.30
2.000	152.000	64.45
2.000	153.000	64.59
2.000	154.000	64.73
2.000	155.000	64.87
2.000	156.000	65.00
2.000	157.000	65.12
2.000	158.000	65.24
2.000	159.000	65.36
2.000	160.000	65.47
2.000	161.000	65.57
2.000	162.000	65.67
2.000	163.000	65.76
2.000	164.000	65.85
2.000	165.000	65.94
2.000	166.000	66.01
2.000	167.000	66.09
2.000	168.000	66.15
2.000	169.000	66.21
2.000	170.000	66.27
2.000	171.000	66.32
2.000	172.000	66.37
2.000	173.000	66.41
2.000	174.000	66.44
2.000	175.000	66.47
2.000	176.000	66.50
2.000	177.000	66.52
